id,person,noc,game
179863,129457,94,26
183897,132387,70,38
156086,112472,195,21
186635,134311,94,1
117197,84632,117,27
59399,43000,2,34
17603,12914,40,37
22255,16205,40,20
80481,58323,3,29
107574,77673,162,11
119905,86588,2,23
140409,101192,19,23
140763,101446,8,35
149845,107963,10,20
150942,108783,87,11
148685,107137,74,27
89869,64926,40,19
132742,95698,105,28
112825,81465,102,21
25837,18822,8,36
169598,122028,6,27
27107,19769,26,34
176454,127007,160,28
24949,18163,41,25
33192,24214,101,32
35404,25797,102,9
140198,101047,5,13
156767,112998,72,47
18705,13702,3,19
133675,96388,86,21
186598,134284,130,42
62627,45356,195,18
80852,58582,29,19
163351,117593,65,12
41782,30354,3,34
109696,79187,22,21
50275,36423,20,20
4092,3056,5,6
69703,50476,0,21
87933,63547,190,9
68314,49470,80,0
59259,42895,27,39
138593,99901,41,44
2391,1787,57,25
56375,40792,8,1
184775,133012,86,15
92152,66593,98,1
104228,75239,2,1
91170,65860,143,28
70961,51395,11,0
129403,93372,1,28
89642,64769,66,19
36027,26238,20,35
39810,28945,41,27
131979,95177,22,12
111040,80133,70,11
155600,112097,129,28
172151,123876,3,19
112970,81565,18,19
92459,66820,1,12
164683,118563,27,32
26213,19107,87,1
85476,61846,8,27
101149,73059,79,9
62296,45101,41,38
15983,11717,14,34
163843,117946,94,1
25981,18931,10,19
4996,3725,1,12
16463,12068,41,17
57162,41375,25,1
135844,97928,120,8
153442,110583,56,12
82807,59976,147,19
162761,117183,101,0
36091,26289,116,36
68697,49754,42,33
135991,98031,8,34
12416,9133,160,36
39395,28660,217,0
126805,91525,87,20
54886,39705,3,16
143030,103077,14,20
152858,110157,19,11
3603,2704,11,1
150617,108545,12,20
81989,59387,40,11
18497,13557,29,21
25040,18224,14,20
77807,56376,120,6
176976,127386,87,33
186386,134144,3,6
163601,117778,0,24
10905,8073,87,2
165280,118975,8,35
173718,125045,78,32
149219,107518,29,18
166905,120127,26,0
44630,32430,8,42
45467,33026,113,1
67166,48662,40,15
9883,7319,8,9
62114,44970,3,7
140380,101173,19,21
136042,98065,3,37
184015,132479,77,26
111134,80209,77,25
7141,5291,110,20
129731,93598,27,10
24065,17519,119,19
38831,28259,43,32
97617,70498,21,12
123655,89271,11,0
138349,99734,12,11
161755,116493,94,14
122273,88260,10,25
165945,119444,19,39
14724,10792,2,10
83916,60745,2,1
20025,14646,155,0
115929,83726,29,11
135434,97638,29,46
22531,16405,19,19
78607,56979,70,28
95786,69207,86,20
167149,120289,87,21
42218,30667,8,14
63629,46092,29,0
151586,109256,87,21
138206,99621,8,3
131126,94573,6,19
89796,64874,40,3
13714,10066,3,23
110846,79991,3,32
121323,87557,3,29
125872,90848,3,12
86646,62673,84,1
164494,118428,103,25
151735,109371,36,33
162099,116714,29,34
172536,124178,2,7
39766,28913,87,1
296,218,36,33
24695,17985,87,27
132334,95427,21,21
49326,35763,79,13
175894,126601,79,14
47992,34817,79,30
89203,64457,4,13
101182,73089,29,14
162217,116797,29,28
91502,66106,1,2
129426,93387,79,25
17775,13042,160,34
44395,32271,41,26
149562,107763,4,22
80026,58000,70,28
154271,111162,160,34
139759,100737,122,26
167507,120541,29,40
74214,53702,41,1
80366,58249,29,12
91564,66151,8,34
129980,93779,130,26
125748,90762,160,32
180460,129899,43,20
145859,105111,22,21
49844,36129,41,11
135162,97433,8,27
174033,125252,50,3
87968,63573,86,17
143083,103112,160,35
172326,124006,39,25
22111,16108,63,12
165185,118913,22,11
37694,27436,8,33
40743,29590,73,11
75304,54498,65,32
89608,64741,50,25
65322,47323,79,46
157783,113731,43,9
67347,48787,219,26
47130,34226,72,39
925,695,101,35
180499,129925,87,1
121532,87710,30,11
166084,119541,0,19
58075,42037,19,20
104005,75089,8,25
13050,9597,20,19
164728,118588,132,38
101515,73326,94,34
158715,114375,151,11
153537,110655,80,28
34835,25391,160,14
136791,98594,4,28
161653,116417,149,35
14349,10522,2,27
62075,44943,136,21
85974,62203,3,9
40249,29256,78,33
142335,102585,5,8
30335,22150,104,36
45932,33364,87,20
139108,100258,8,14
32100,23434,87,6
27343,19939,56,16
31054,22667,3,2
76194,55150,3,2
9104,6746,92,26
92057,66522,3,7
48864,35424,72,21
120997,87307,30,28
125608,90666,8,2
40979,29767,160,16
42594,30938,13,36
177481,127772,0,29
44242,32164,79,33
59980,43423,72,1
79076,57319,69,0
175062,126009,123,0
3376,2536,73,12
174645,125691,8,2
25800,18791,87,1
71386,51692,87,42
30550,22299,101,21
52847,38255,14,20
9656,7160,10,9
158066,113928,87,26
38432,27982,14,36
90161,65129,120,8
138604,99911,74,28
174178,125360,2,39
169721,122117,87,32
19459,14249,3,1
183202,131907,86,1
137212,98895,40,22
6867,5091,73,21
49510,35898,29,28
105912,76462,22,29
130422,94084,6,10
176891,127328,94,28
4915,3664,130,3
58139,42083,50,46
109741,79219,27,37
150524,108475,54,1
39610,28801,213,19
97086,70140,54,1
40228,29245,3,5
36136,26317,78,9
63174,45753,70,19
149437,107679,26,12
46482,33751,73,19
110536,79768,50,26
19902,14555,130,21
33322,24310,14,37
168445,121197,44,19
1644,1229,10,19
1249,933,30,28
103030,74389,27,35
20543,15008,25,20
173846,125123,41,1
63501,45995,3,12
18187,13334,3,33
38564,28063,6,11
11909,8775,8,46
27679,20194,0,19
62055,44929,130,16
175041,125991,101,1
29513,21552,110,20
155399,111956,101,1
8636,6404,30,12
88379,63865,117,36
14688,10764,25,29
34917,25453,132,19
185846,133760,0,19
41074,29833,111,26
63856,46263,120,8
79245,57443,79,18
33897,24727,94,29
130852,94385,148,0
59014,42729,87,45
182906,131680,70,21
157531,113554,6,35
87926,63543,75,36
15898,11652,10,28
51230,37100,3,16
60026,43455,20,11
61594,44601,79,23
111224,80277,44,1
82863,60014,147,11
33929,24751,24,33
69653,50437,202,37
81079,58740,84,12
136379,98311,56,0
94066,67961,2,19
25208,18359,43,26
75931,54958,79,26
25223,18367,19,33
112611,81306,22,33
46141,33513,8,12
103514,74729,169,6
177751,127945,84,11
25076,18251,1,46
49419,35833,6,14
103076,74424,41,25
147744,106460,130,42
128621,92816,10,24
131716,94995,8,11
129218,93243,160,42
96840,69958,127,12
136614,98475,3,17
117759,85017,40,18
145066,104540,11,20
174970,125939,105,19
149284,107565,79,18
97279,70274,0,4
108834,78572,20,12
38959,28359,185,20
152219,109718,40,7
32279,23563,79,12
143820,103635,50,16
11768,8677,130,12
6372,4725,41,15
94155,68031,74,28
76444,55342,101,37
179963,129535,130,33
47135,34230,3,11
112254,81034,14,28
151125,108914,27,35
174783,125802,87,33
92192,66621,14,25
121719,87843,70,1
147078,105970,40,20
4758,3547,30,20
103107,74445,14,0
34224,24963,5,39
89211,64462,18,17
8431,6258,24,9
114856,82971,70,22
60607,43884,10,33
114867,82981,8,3
131176,94609,87,32
77857,56416,130,27
29146,21279,94,28
116751,84319,132,19
27579,20121,202,21
29355,21436,94,31
4030,3010,10,28
116342,84028,133,1
118218,85357,160,33
51929,37601,70,25
170808,122888,10,28
56907,41189,106,20
151202,108970,86,19
156287,112635,163,1
14782,10837,14,37
22355,16273,132,0
4844,3611,13,0
87478,63222,70,37
71232,51576,70,8
48955,35482,43,18
69342,50223,73,11
73419,53146,4,32
83169,60221,3,6
168628,121325,72,45
175318,126195,120,38
4760,3549,9,21
168591,121298,22,2
13007,9560,31,36
162284,116849,40,6
66232,47995,26,1
45553,33087,8,25
52266,37838,106,20
172685,124284,2,12
13160,9674,14,34
109243,78863,88,37
29160,21292,3,8
91289,65948,8,28
132183,95326,160,42
112963,81558,14,9
24913,18134,26,0
98535,71153,122,25
139514,100562,105,1
36999,26953,27,35
82338,59639,147,28
85561,61900,13,27
149485,107712,3,12
159321,114793,40,12
125575,90642,27,31
174057,125270,20,0
173464,124854,8,25
167845,120766,182,37
88339,63837,18,1
140808,101472,72,35
160754,115790,70,12
47699,34629,14,20
88376,63862,160,9
47892,34754,78,34
171462,123362,20,12
34735,25320,8,3
121847,87934,70,26
156105,112487,147,32
35116,25602,44,14
46676,33894,73,12
42064,30553,69,5
181815,130891,74,25
187175,134679,72,17
138575,99886,14,19
52857,38263,50,45
141560,102016,20,27
156398,112719,13,39
114195,82478,3,35
40884,29690,87,9
77597,56222,87,46
93502,67566,147,8
182522,131396,56,20
60458,43776,193,20
35500,25866,50,21
154009,110985,120,1
56506,40888,50,2
164567,118480,16,19
43663,31734,24,16
64209,46516,1,25
16329,11971,101,21
62469,45227,3,0
73014,52861,97,1
111143,80214,70,11
89459,64633,98,5
69827,50557,72,33
137928,99420,113,26
137088,98805,41,10
132444,95504,98,19
110451,79714,27,42
124050,89542,0,11
155351,111920,6,0
53241,38514,10,34
170397,122602,5,5
27535,20085,84,0
146549,105612,27,28
166522,119854,18,12
27588,20125,202,12
171947,123717,2,26
144557,104181,26,21
34323,25037,14,25
83560,60499,4,42
13587,9984,29,26
177445,127748,0,38
78730,57070,37,25
31607,23066,8,0
88430,63907,79,5
156342,112677,120,21
64113,46448,87,2
165614,119218,43,12
8191,6086,18,11
187052,134589,14,49
170729,122834,106,20
16629,12198,19,16
44272,32184,35,36
116283,83981,46,25
160163,115383,72,21
23509,17126,19,37
99935,72177,27,33
154782,111511,125,28
69618,50411,0,20
179655,129308,3,25
115677,83552,97,20
87120,62997,22,36
24488,17835,87,37
58721,42507,43,12
141001,101619,87,26
152136,109657,1,29
68926,49927,29,27
21914,15971,41,27
4261,3182,20,19
155667,112149,10,19
170657,122784,10,0
8938,6626,6,37
138842,100071,5,33
156461,112765,31,0
57640,41728,87,46
16634,12202,74,27
101080,73013,8,12
115042,83103,3,0
157615,113609,22,1
147402,106206,3,7
38376,27949,50,21
133755,96442,10,28
118701,85702,27,32
87589,63296,94,0
149097,107434,87,5
187334,134786,94,17
143100,103122,87,1
66584,48246,41,28
176112,126758,72,11
90020,65039,18,8
53133,38453,26,26
8422,6252,3,32
170449,122646,41,10
175632,126423,5,4
183498,132118,18,21
163248,117522,185,0
3272,2460,132,19
110323,79623,3,11
179358,129098,2,34
140631,101355,3,34
128966,93069,8,21
55827,40394,43,32
35120,25605,3,15
26427,19263,3,38
147458,106248,130,6
136164,98159,26,32
101746,73486,94,33
106850,77149,3,24
96529,69736,130,17
11835,8724,41,25
177061,127453,94,0
3952,2956,73,20
108567,78396,106,25
117010,84500,41,27
144400,104062,19,37
3978,2971,79,35
83365,60363,43,11
161573,116367,86,20
48118,34902,73,16
81641,59149,18,1
154073,111023,27,32
117781,85032,79,18
148044,106678,72,0
128718,92888,19,1
51025,36939,3,49
8719,6466,56,27
159390,114839,27,9
41326,30019,27,24
180166,129688,3,33
123040,88812,3,30
153339,110512,56,36
23371,17016,77,15
12432,9145,130,4
146086,105279,41,33
150631,108556,87,1
117431,84792,130,17
58815,42582,50,46
82065,59438,84,28
15995,11726,40,29
546,405,10,28
156528,112814,8,1
12316,9066,3,21
159641,115010,4,7
33914,24740,13,18
110051,79431,41,26
108097,78053,14,11
22840,16627,41,19
26279,19156,14,7
62681,45398,43,36
117587,84902,41,12
146078,105272,209,12
3269,2460,132,12
185027,133185,40,23
156315,112655,160,28
32932,24024,6,34
8404,6238,19,21
41506,30148,73,20
141219,101773,19,37
12245,9014,43,11
41441,30095,0,28
85522,61871,117,26
35440,25825,73,37
136265,98229,72,11
14373,10540,79,21
165009,118786,160,27
28930,21113,8,11
108901,78614,130,38
56651,41001,43,7
25431,18517,87,29
62757,45451,94,0
85441,61822,117,36
132867,95796,41,7
158230,114034,14,37
5563,4143,3,20
17530,12858,26,11
53647,38804,26,25
17728,13002,43,10
44591,32405,159,19
112877,81498,8,27
144778,104331,87,33
186003,133873,0,11
20970,15309,172,19
12914,9493,9,26
8675,6435,98,21
52980,38346,19,19
158084,113941,130,8
14456,10607,42,14
99972,72203,86,1
121218,87475,70,17
61718,44695,87,12
131594,94912,72,49
94293,68134,4,33
66821,48411,43,11
57943,41942,125,20
86766,62755,18,12
95414,68955,202,19
107894,77904,26,16
15604,11450,8,11
179044,128872,74,27
179307,129061,43,20
19402,14204,41,31
184936,133124,110,37
6520,4836,70,20
49790,36092,41,17
36981,26937,8,34
114218,82494,27,32
114281,82540,178,12
5392,4007,14,21
75076,54330,147,0
151396,109113,70,39
129590,93501,21,12
168756,121422,126,11
10636,7867,87,46
106349,76761,8,19
170170,122442,64,37
168512,121242,19,37
177570,127828,0,0
47172,34259,29,19
3354,2519,60,36
8117,6029,4,18
42730,31030,13,11
120402,86906,41,20
150669,108582,21,8
36956,26919,123,26
116776,84335,94,37
73707,53355,209,20
147785,106487,74,25
7184,5328,163,20
133674,96387,8,28
114927,83021,6,37
28199,20566,14,17
82836,59993,183,27
87907,63532,40,1
58900,42641,8,16
38639,28115,102,15
70870,51331,6,5
109680,79176,29,20
17812,13065,14,14
180457,129897,3,18
95645,69105,0,0
20847,15225,41,31
136435,98350,4,8
155262,111858,160,24
14662,10750,9,21
91386,66025,40,11
3056,2307,2,35
86212,62368,160,28
152233,109726,41,20
65488,47438,3,27
125717,90740,29,28
99592,71924,79,26
100176,72357,44,7
67520,48911,169,12
92567,66899,8,1
177566,127827,0,20
75185,54409,147,19
187266,134739,5,33
74043,53585,2,9
47547,34526,0,11
99299,71713,3,0
163479,117685,70,21
138862,100081,43,19
141438,101925,102,34
94453,68250,41,15
20706,15116,8,37
33875,24707,94,12
87861,63497,77,20
20852,15228,43,19
176079,126734,72,27
140376,101169,10,20
119225,86077,6,0
99078,71549,14,29
54515,39444,3,7
82608,59828,183,11
11785,8687,120,38
89026,64328,70,38
21411,15629,41,20
50187,36366,143,4
50482,36564,121,12
52037,37671,11,27
99306,71720,84,20
141232,101780,10,19
54167,39175,60,20
82261,59587,183,19
103305,74587,17,25
60481,43790,2,29
97457,70390,5,6
13798,10132,3,12
130489,94133,8,16
136538,98424,34,27
145772,105045,110,35
21958,15997,72,16
32312,23586,3,11
88763,64145,94,12
94709,68436,50,2
83987,60798,75,28
75597,54715,0,21
53338,38581,108,28
80640,58430,149,0
122758,88609,41,19
132996,95888,40,0
17829,13079,159,12
44151,32105,58,11
47188,34270,3,11
107373,77527,3,1
5400,4013,19,29
114312,82561,50,19
41029,29804,94,42
141446,101932,10,42
105969,76500,3,28
58890,42633,22,12
78093,56599,27,33
135189,97456,1,19
21839,15919,157,1
131839,95083,54,1
50581,36633,14,21
70038,50703,41,37
30053,21938,3,29
541,401,3,3
82401,59685,147,1
124017,89523,40,8
179571,129251,101,25
2458,1838,58,19
4678,3488,102,9
125943,90898,41,12
160963,115931,79,25
13825,10154,43,9
182312,131250,0,28
127967,92355,73,28
11159,8251,8,18
77835,56398,94,19
77206,55920,1,1
99361,71759,172,12
184012,132477,43,36
99165,71617,14,21
100960,72925,14,1
120821,87192,160,36
104636,75539,72,15
16093,11803,84,12
84793,61355,214,1
115501,83431,5,12
169945,122280,67,20
51075,36975,43,33
31939,23306,78,12
7500,5561,3,23
157569,113579,22,21
47497,34487,14,28
31750,23176,3,1
63148,45729,117,35
160903,115890,79,39
45597,33120,19,0
17142,12580,151,21
100309,72454,41,26
112078,80907,108,16
136140,98142,44,19
1915,1431,85,1
151194,108965,56,20
7700,5710,4,16
149187,107494,3,34
176952,127367,74,24
48140,34916,10,19
70453,51020,5,25
186586,134277,72,6
94569,68335,29,37
165276,118972,41,24
173481,124868,13,28
124264,89695,153,20
71822,52006,14,36
11979,8826,43,20
121170,87438,3,27
10490,7760,94,26
16422,12039,43,40
164632,118526,6,51
89734,64833,70,25
3511,2635,149,28
25771,18772,110,33
65239,47261,4,38
140119,100993,72,16
23985,17462,19,26
128089,92432,26,37
19113,14000,3,14
150163,108200,84,11
71988,52123,6,35
13576,9977,14,33
79962,57952,70,20
110625,79838,12,18
123932,89469,129,20
68822,49849,160,5
17589,12903,40,33
81092,58750,40,13
92940,67181,43,35
122177,88192,132,20
158791,114423,50,34
19357,14173,2,20
94522,68301,73,1
511,381,23,25
87255,63087,29,21
42991,31232,3,0
77805,56375,117,24
153207,110420,56,32
9581,7108,159,38
100996,72946,120,38
123261,88980,101,20
148433,106960,3,19
121442,87646,70,0
13695,10055,79,5
63906,46296,70,9
175584,126387,22,21
24666,17967,8,32
66205,47977,50,34
35055,25554,43,25
42648,30976,18,1
137606,99192,42,11
17572,12887,27,9
4873,3633,22,19
102642,74115,14,37
154445,111286,13,36
172906,124447,160,25
125882,90856,3,18
69273,50178,43,11
89306,64522,18,12
109913,79350,79,23
16913,12407,87,11
110755,79922,29,20
36554,26631,50,49
83432,60407,66,12
135239,97497,94,36
8642,6409,3,35
96750,69899,130,36
186510,134230,74,39
43398,31527,29,12
55316,40026,87,22
78454,56864,70,15
186573,134268,14,12
12471,9174,40,12
35783,26066,43,37
10422,7710,41,12
117611,84913,87,19
54049,39092,18,13
158586,114286,27,23
157883,113801,72,16
171867,123659,2,19
67193,48681,72,49
70992,51419,70,29
96780,69919,74,25
129087,93155,14,19
64692,46875,3,46
96612,69797,79,28
51200,37077,3,12
160744,115782,43,35
134259,96796,22,21
76722,55558,3,27
8813,6537,72,35
88395,63878,163,20
97015,70083,18,19
102464,73992,3,29
151839,109451,93,36
152609,109989,128,37
37183,27080,25,20
49534,35914,144,19
54511,39441,3,33
130399,94067,41,0
89181,64441,4,38
157254,113356,130,20
163459,117670,70,11
165038,118809,27,28
55367,40067,87,1
60067,43486,87,14
16520,12115,41,25
153829,110861,21,20
58024,42003,101,20
63703,46148,94,36
171214,123182,22,15
51493,37289,0,1
66739,48359,2,19
173145,124628,5,32
131399,94767,14,40
16364,11997,87,1
166853,120087,70,34
73364,53111,94,20
2719,2051,57,25
154332,111208,90,20
86449,62540,18,1
29796,21754,44,7
86620,62655,40,29
161113,116038,27,10
23871,17383,19,27
25020,18212,79,0
152351,109809,94,28
30995,22627,3,25
82970,60083,147,12
56128,40609,21,12
95666,69121,0,19
30853,22527,3,35
170972,123002,5,25
69531,50347,86,18
69539,50351,86,20
43945,31937,11,26
44529,32367,1,16
14701,10772,41,4
47388,34408,72,2
106085,76577,40,11
77704,56301,120,18
15518,11386,90,29
47514,34498,94,23
81603,59124,93,16
83009,60106,19,0
614,455,88,12
180626,130012,41,25
8960,6642,94,37
52860,38265,75,28
61645,44641,74,35
150496,108457,14,32
168391,121157,41,26
185942,133827,0,15
62400,45178,79,34
108081,78040,87,45
43980,31967,11,28
164243,118251,42,1
72223,52286,70,11
79232,57434,79,12
116790,84346,13,28
